GridRef,x,y
M28,"-69657","458448"
M29,"-68808","468435"
G20,"-67959","478421"
G21,"-67109","488407"
G22,"-66258","498392"
G23,"-65405","508378"
W33,"-80561","207908"
W34,"-79737","217898"
W35,"-78912","227888"
W36,"-78086","237877"
W37,"-77260","247866"
W38,"-76432","257856"
W39,"-75603","267845"
R30,"-74774","277833"
R31,"-73943","287822"
R32,"-73111","297810"
R33,"-72279","307799"
R34,"-71445","317787"
R35,"-70610","327774"
R36,"-69775","337762"
R37,"-68938","347750"
R38,"-68100","357737"
R39,"-67262","367724"
M30,"-66422","377711"
M31,"-65582","387698"
M32,"-64740","397684"
M33,"-63898","407671"
M34,"-63054","417657"
M35,"-62210","427643"
M36,"-61365","437629"
M37,"-60518","447615"
M38,"-59671","457600"
M39,"-58823","467586"
G30,"-57974","477571"
G31,"-57123","487556"
G32,"-56272","497541"
G33,"-55420","507525"
G34,"-54567","517510"
W43,"-70571","207085"
W44,"-69748","217074"
W45,"-68923","227063"
W46,"-68098","237051"
W47,"-67271","247039"
W48,"-66443","257027"
W49,"-65615","267015"
R40,"-64785","277003"
R41,"-63955","286991"
R42,"-63123","296978"
R43,"-62291","306965"
R44,"-61457","316952"
R45,"-60623","326939"
R46,"-59787","336926"
R47,"-58951","346913"
R48,"-58114","356899"
R49,"-57275","366885"
M40,"-56436","376871"
M41,"-55595","386857"
M42,"-54754","396843"
M43,"-53912","406828"
M44,"-53069","416813"
M45,"-52224","426798"
M46,"-51379","436783"
M47,"-50533","446768"
M48,"-49686","456753"
M49,"-48838","466737"
G40,"-47989","476721"
G41,"-47139","486705"
G42,"-46288","496689"
G43,"-45436","506673"
G47,"-42019","546606"
G48,"-41163","556589"
W53,"-60583","206262"
W54,"-59759","216250"
W55,"-58935","226238"
W56,"-58110","236225"
W57,"-57283","246212"
W58,"-56456","256200"
W59,"-55628","266186"
R50,"-54798","276173"
R51,"-53968","286160"
R52,"-53137","296146"
R53,"-52304","306133"
R54,"-51471","316119"
R55,"-50637","326104"
R56,"-49801","336090"
R57,"-48965","346076"
R58,"-48128","356061"
R59,"-47290","366046"
M50,"-46450","376031"
M51,"-45610","386016"
M52,"-44769","396001"
M53,"-43927","405985"
M54,"-43084","415970"
M55,"-42240","425954"
M56,"-41395","435938"
M57,"-40549","445922"
M58,"-39702","455905"
M59,"-38854","465889"
G50,"-38005","475872"
G51,"-37155","485855"
G52,"-36305","495838"
G53,"-35453","505821"
G54,"-34600","515803"
G55,"-33747","525786"
G57,"-32037","545750"
G58,"-31180","555732"
G59,"-30323","565714"
W63,"-50595","205439"
W64,"-49772","215426"
W65,"-48948","225413"
W66,"-48123","235399"
W67,"-47297","245386"
W68,"-46469","255372"
W69,"-45641","265358"
R60,"-44812","275344"
R61,"-43982","285329"
R62,"-43151","295315"
R63,"-42319","305300"
R64,"-41485","315285"
R65,"-40651","325270"
R66,"-39816","335255"
R67,"-38980","345239"
R68,"-38143","355223"
R69,"-37305","365208"
M60,"-36466","375192"
M61,"-35626","385176"
M62,"-34785","395159"
M63,"-33943","405143"
M64,"-33100","415126"
M65,"-32256","425109"
M66,"-31411","435092"
M67,"-30566","445075"
M68,"-29719","455058"
M69,"-28871","465040"
G60,"-28023","475023"
G61,"-27173","485005"
G62,"-26322","494987"
G63,"-25471","504969"
G64,"-24618","514950"
G65,"-23765","524932"
G66,"-22911","534913"
G67,"-22055","544894"
G68,"-21199","554875"
G69,"-20342","564856"
B60,"-19484","574837"
B61,"-18625","584817"
B62,"-17765","594797"
W74,"-39786","214603"
W75,"-38962","224588"
W76,"-38137","234574"
W77,"-37311","244559"
W78,"-36484","254544"
W79,"-35656","264529"
R70,"-34827","274514"
R71,"-33997","284499"
R72,"-33166","294483"
R73,"-32334","304467"
R74,"-31501","314451"
R75,"-30667","324435"
R76,"-29832","334419"
R77,"-28996","344403"
R78,"-28159","354386"
R79,"-27321","364369"
M70,"-26482","374352"
M71,"-25643","384335"
M72,"-24802","394318"
M73,"-23960","404301"
M74,"-23117","414283"
M75,"-22274","424265"
M76,"-21429","434247"
M77,"-20583","444229"
M78,"-19737","454211"
M79,"-18889","464192"
G70,"-18041","474174"
G71,"-17191","484155"
G72,"-16341","494136"
G73,"-15490","504117"
G74,"-14637","514097"
G75,"-13784","524078"
G76,"-12930","534058"
G77,"-12075","544039"
G78,"-11219","554019"
G79,"-10362","563998"
B70,"-9504","573978"
B71,"-8645","583958"
B72,"-7785","593937"
B73,"-6924","603916"
W85,"-28977","223764"
W86,"-28152","233748"
W87,"-27326","243733"
W88,"-26499","253717"
W89,"-25671","263701"
R80,"-24843","273685"
R81,"-24013","283668"
R82,"-23182","293652"
R83,"-22350","303635"
R84,"-21517","313618"
R85,"-20684","323601"
R86,"-19849","333584"
R87,"-19013","343566"
R88,"-18176","353549"
R89,"-17339","363531"
M80,"-16500","373513"
M81,"-15660","383495"
M82,"-14820","393477"
M83,"-13978","403458"
M84,"-13136","413440"
M85,"-12292","423421"
M86,"-11448","433402"
M87,"-10602","443383"
M88,"-9756","453364"
M89,"-8908","463344"
G80,"-8060","473325"
G81,"-7211","483305"
G82,"-6360","493285"
G83,"-5509","503265"
G84,"-4657","513245"
G85,"-3804","523224"
G86,"-2950","533204"
G87,"-2095","543183"
G88,"-1239","553162"
G89,"-382","563141"
B80,"475","573120"
B81,"1334","583098"
B82,"2194","593077"
B83,"3054","603055"
B84,"3916","613033"
W95,"-18993","222940"
W96,"-18168","232923"
W97,"-17342","242906"
W98,"-16516","252890"
W99,"-15688","262872"
R90,"-14859","272855"
R91,"-14030","282838"
R92,"-13199","292820"
R93,"-12367","302803"
R94,"-11535","312785"
R95,"-10701","322767"
R96,"-9867","332749"
R97,"-9031","342730"
R98,"-8195","352712"
R99,"-7357","362693"
M90,"-6518","372674"
M91,"-5679","382655"
M92,"-4839","392636"
M93,"-3997","402616"
M94,"-3155","412597"
M95,"-2311","422577"
M96,"-1467","432557"
M97,"-622","442537"
M98,"225","452517"
M99,"1072","462497"
G90,"1920","472476"
G91,"2769","482455"
G92,"3619","492435"
G93,"4470","502413"
G94,"5322","512392"
G95,"6175","522371"
G96,"7029","532349"
G97,"7884","542328"
G98,"8739","552306"
G99,"9596","562284"
B90,"10454","572262"
B91,"11312","582239"
B92,"12172","592217"
B93,"13032","602194"
B94,"13893","612171"
X06,"-8185","232098"
X07,"-7360","242080"
X08,"-6533","252062"
X09,"-5706","262044"
S00,"-4877","272026"
S01,"-4048","282008"
S02,"-3217","291989"
S03,"-2386","301971"
S04,"-1553","311952"
S05,"-720","321933"
S06,"115","331913"
S07,"950","341894"
S08,"1786","351875"
S09,"2624","361855"
N00,"3462","371835"
N01,"4301","381815"
N02,"5142","391795"
N03,"5983","401775"
N04,"6825","411754"
N05,"7668","421733"
N06,"8513","431712"
N07,"9358","441691"
N08,"10204","451670"
N09,"11051","461649"
H00,"11899","471628"
H01,"12748","481606"
H02,"13598","491584"
H03,"14448","501562"
H04,"15300","511540"
H05,"16153","521518"
H06,"17007","531495"
H07,"17861","541473"
H08,"18717","551450"
H09,"19573","561427"
C00,"20431","571404"
C01,"21289","581380"
C02,"22148","591357"
C03,"23009","601333"
C04,"23870","611310"
X17,"2622","241254"
X18,"3448","251236"
X19,"4276","261216"
S10,"5104","271197"
S11,"5933","281178"
S12,"6764","291158"
S13,"7595","301139"
S14,"8427","311119"
S15,"9261","321099"
S16,"10095","331079"
S17,"10930","341058"
S18,"11766","351038"
S19,"12603","361017"
N10,"13442","370996"
N11,"14281","380975"
N12,"15121","390954"
N13,"15962","400933"
N14,"16804","410911"
N15,"17647","420890"
N16,"18491","430868"
N17,"19336","440846"
N18,"20182","450824"
N19,"21029","460802"
H10,"21877","470779"
H11,"22726","480757"
H12,"23575","490734"
H13,"24426","500711"
H14,"25278","510688"
H15,"26130","520665"
H16,"26984","530641"
H17,"27838","540618"
H18,"28694","550594"
H19,"29550","560570"
C10,"30407","570546"
C11,"31265","580522"
C12,"32124","590497"
C13,"32985","600473"
C14,"33846","610448"
X27,"12603","240429"
X28,"13429","250409"
X29,"14256","260389"
S20,"15084","270369"
S21,"15913","280348"
S22,"16744","290328"
S23,"17575","300307"
S24,"18407","310286"
S25,"19240","320265"
S26,"20074","330244"
S27,"20909","340223"
S28,"21745","350201"
S29,"22582","360180"
N20,"23420","370158"
N21,"24259","380136"
N22,"25099","390114"
N23,"25940","400091"
N24,"26782","410069"
N25,"27625","420046"
N26,"28469","430024"
N27,"29314","440001"
N28,"30159","449978"
N29,"31006","459954"
H20,"31854","469931"
H21,"32702","479907"
H22,"33552","489884"
H23,"34402","499860"
H24,"35254","509836"
H25,"36106","519812"
H26,"36960","529787"
H27,"37814","539763"
H28,"38669","549738"
H29,"39525","559713"
C20,"40383","569688"
C21,"41241","579663"
C22,"42100","589638"
C23,"42959","599612"
C24,"43820","609587"
X38,"23408","249582"
X39,"24235","259561"
S30,"25063","269540"
S31,"25892","279519"
S32,"26722","289497"
S33,"27553","299475"
S34,"28385","309454"
S35,"29218","319432"
S36,"30052","329409"
S37,"30887","339387"
S38,"31723","349365"
S39,"32560","359342"
N30,"33398","369319"
N31,"34237","379296"
N32,"35077","389273"
N33,"35917","399250"
N34,"36759","409227"
N35,"37602","419203"
N36,"38445","429179"
N37,"39290","439155"
N38,"40136","449131"
N39,"40982","459107"
H30,"41830","469083"
H31,"42678","479058"
H32,"43528","489034"
H33,"44378","499009"
H34,"45229","508984"
H35,"46082","518959"
H36,"46935","528933"
H37,"47789","538908"
H38,"48644","548882"
H39,"49500","558857"
C30,"50357","568831"
C31,"51215","578805"
C32,"52074","588778"
C33,"52934","598752"
C34,"53794","608726"
C35,"54656","618699"
C36,"55518","628672"
X49,"34214","258734"
S40,"35042","268712"
S41,"35871","278689"
S42,"36700","288667"
S43,"37531","298644"
S44,"38363","308621"
S45,"39196","318598"
S46,"40030","328575"
S47,"40864","338552"
S48,"41700","348528"
S49,"42537","358505"
N40,"43375","368481"
N41,"44213","378457"
N42,"45053","388433"
N43,"45894","398409"
N44,"46735","408384"
N45,"47578","418360"
N46,"48421","428335"
N47,"49266","438310"
N48,"50111","448285"
N49,"50958","458260"
H40,"51805","468235"
H41,"52653","478209"
H42,"53502","488184"
H43,"54353","498158"
H44,"55204","508132"
H45,"56056","518106"
H46,"56909","528080"
H47,"57763","538053"
H48,"58618","548027"
H49,"59474","558000"
C40,"60331","567973"
C41,"61188","577946"
C42,"62047","587919"
C43,"62907","597892"
C44,"63767","607865"
C45,"64629","617837"
C46,"65491","627809"
X59,"44191","257906"
S50,"45019","267883"
S51,"45848","277860"
S52,"46677","287836"
S53,"47508","297813"
S54,"48340","307789"
S55,"49172","317765"
S56,"50006","327741"
S57,"50840","337717"
S58,"51676","347692"
S59,"52513","357668"
N50,"53350","367643"
N51,"54189","377618"
N52,"55028","387593"
N53,"55869","397568"
N54,"56710","407542"
N55,"57553","417517"
N56,"58396","427491"
N57,"59240","437465"
N58,"60086","447440"
N59,"60932","457413"
H50,"61779","467387"
H51,"62627","477361"
H52,"63476","487334"
H53,"64326","497307"
H54,"65177","507281"
H55,"66029","517254"
H56,"66882","527226"
H57,"67736","537199"
H58,"68591","547172"
H59,"69447","557144"
C50,"70303","567116"
C51,"71161","577088"
C52,"72019","587060"
C53,"72879","597032"
C54,"73739","607004"
C55,"74600","616975"
C56,"75463","626946"
X69,"54168","257079"
S60,"54995","267055"
S61,"55824","277031"
S62,"56653","287006"
S63,"57484","296982"
S64,"58315","306957"
S65,"59148","316932"
S66,"59981","326907"
S67,"60816","336882"
S68,"61651","346856"
S69,"62488","356831"
N60,"63325","366805"
N61,"64163","376779"
N62,"65003","386753"
N63,"65843","396727"
N64,"66684","406701"
N65,"67527","416674"
N66,"68370","426648"
N67,"69214","436621"
N68,"70059","446594"
N69,"70905","456567"
H60,"71752","466540"
H61,"72600","476512"
H62,"73449","486485"
H63,"74299","496457"
H64,"75150","506429"
H65,"76002","516401"
H66,"76855","526373"
H67,"77708","536345"
H68,"78563","546316"
H69,"79418","556288"
C60,"80275","566259"
C61,"81132","576230"
C62,"81991","586201"
C63,"82850","596172"
C64,"83710","606143"
X79,"64143","256252"
S70,"64970","266227"
S71,"65799","276202"
S72,"66628","286176"
S73,"67459","296151"
S74,"68290","306125"
S75,"69122","316099"
S76,"69956","326073"
S77,"70790","336047"
S78,"71625","346020"
S79,"72461","355994"
N70,"73299","365967"
N71,"74137","375940"
N72,"74976","385913"
N73,"75816","395886"
N74,"76657","405859"
N75,"77499","415831"
N76,"78343","425804"
N77,"79187","435776"
N78,"80032","445748"
N79,"80878","455720"
H70,"81724","465692"
H71,"82572","475664"
H72,"83421","485635"
H73,"84271","495607"
H74,"85122","505578"
H75,"85973","515549"
H76,"86826","525520"
H77,"87679","535491"
H78,"88534","545461"
H79,"89389","555432"
C70,"90246","565402"
C71,"91103","575372"
C72,"91961","585343"
C73,"92820","595312"
S80,"74945","265399"
S81,"75773","275373"
S82,"76602","285347"
S83,"77432","295320"
S84,"78264","305293"
S85,"79096","315266"
S86,"79929","325239"
S87,"80763","335212"
S88,"81598","345185"
S89,"82434","355157"
N80,"83271","365129"
N81,"84109","375102"
N82,"84949","385074"
N83,"85789","395046"
N84,"86630","405017"
N85,"87471","414989"
N86,"88314","424960"
N87,"89158","434932"
N88,"90003","444903"
N89,"90849","454874"
H80,"91696","464845"
H81,"92543","474815"
H82,"93392","484786"
H83,"94242","494757"
H84,"95092","504727"
H85,"95944","514697"
H86,"96796","524667"
H87,"97650","534637"
H88,"98504","544607"
H89,"99359","554576"
C80,"100215","564546"
C81,"101073","574515"
C82,"101931","584484"
C83,"102790","594453"
C84,"103650","604422"
X99,"84091","254599"
S90,"84918","264572"
S91,"85746","274544"
S92,"86575","284517"
S93,"87405","294489"
S94,"88236","304462"
S95,"89068","314434"
S96,"89901","324406"
S97,"90735","334377"
S98,"91570","344349"
S99,"92406","354321"
N90,"93243","364292"
N91,"94081","374263"
N92,"94920","384234"
N93,"95760","394205"
N94,"96601","404176"
N95,"97443","414147"
N96,"98285","424117"
N97,"99129","434087"
N98,"99974","444058"
N99,"100819","454028"
H90,"101666","463998"
H91,"102514","473967"
H92,"103362","483937"
H93,"104212","493906"
H94,"105062","503876"
H95,"105913","513845"
H96,"106766","523814"
H97,"107619","533783"
H98,"108473","543752"
H99,"109328","553720"
C90,"110184","563689"
C91,"111041","573657"
C92,"111899","583625"
C93,"112758","593594"
C94,"113618","603561"
C99,"117931","653399"
T00,"94890","263744"
T01,"95718","273716"
T02,"96547","283687"
T03,"97377","293659"
T04,"98208","303630"
T05,"99040","313601"
T06,"99873","323572"
T07,"100706","333543"
T08,"101541","343514"
T09,"102377","353484"
O00,"103214","363455"
O01,"104052","373425"
O02,"104891","383395"
O03,"105730","393365"
O04,"106571","403335"
O05,"107413","413304"
O06,"108255","423274"
O07,"109099","433243"
O08,"109943","443213"
O09,"110789","453182"
J00,"111635","463151"
J01,"112483","473119"
J02,"113331","483088"
J03,"114181","493057"
J04,"115031","503025"
J05,"115882","512993"
J06,"116734","522961"
J07,"117587","532929"
J08,"118441","542897"
J09,"119296","552865"
D00,"120152","562832"
D01,"121009","572800"
D02,"121867","582767"
D03,"122726","592734"
D04,"123585","602701"
D05,"124446","612668"
D08,"127033","642568"
D09,"127897","652534"
T10,"104861","262917"
T11,"105689","272888"
T12,"106518","282858"
T13,"107348","292829"
T14,"108179","302799"
T15,"109010","312769"
T16,"109843","322739"
T17,"110677","332709"
T18,"111511","342678"
T19,"112347","352648"
O10,"113184","362617"
O11,"114021","372587"
O12,"114860","382556"
O13,"115700","392525"
O14,"116540","402494"
O15,"117382","412462"
O16,"118224","422431"
O17,"119068","432399"
O18,"119912","442368"
O19,"120757","452336"
J10,"121604","462304"
J11,"122451","472272"
J12,"123299","482239"
J13,"124149","492207"
J14,"124999","502174"
J15,"125850","512142"
J16,"126702","522109"
J17,"127555","532076"
J18,"128409","542043"
J19,"129264","552009"
D10,"130119","561976"
D11,"130976","571943"
D12,"131834","581909"
D13,"132692","591875"
D14,"133552","601841"
D15,"134412","611807"
D18,"136999","641704"
D19,"137863","651670"
T24,"118148","301968"
T25,"118980","311937"
T26,"119812","321906"
T27,"120646","331875"
T28,"121481","341843"
T29,"122316","351812"
O20,"123153","361780"
O21,"123990","371749"
O22,"124829","381717"
O23,"125668","391685"
O24,"126509","401653"
O25,"127350","411620"
O26,"128192","421588"
J20,"131571","461457"
J21,"132418","471424"
J22,"133267","481391"
J23,"134116","491357"
J24,"134966","501324"
J25,"135817","511290"
J26,"136668","521256"
J27,"137521","531222"
J28,"138375","541188"
J29,"139230","551154"
D20,"140085","561120"
D21,"140942","571085"
D22,"141800","581051"
D23,"142658","591016"
D24,"143517","600981"
D28,"146964","640841"
D29,"147828","650805"
T37,"130614","331041"
T38,"131449","341008"
T39,"132284","350976"
O30,"133121","360943"
O31,"133958","370911"
O33,"135636","390845"
O34,"136476","400812"
O35,"137317","410779"
J31,"142385","470576"
J32,"143233","480542"
J33,"144082","490508"
J34,"144932","500473"
J35,"145782","510439"
J36,"146634","520404"
J37,"147487","530369"
J38,"148340","540334"
J39,"149195","550299"
D30,"150051","560264"
D31,"150907","570228"
D32,"151764","580193"
D35,"154342","610086"
D36,"155203","620050"
D39,"157792","649941"
J43,"154047","489658"
J44,"154897","499623"
J45,"155747","509588"
J46,"156599","519552"
J47,"157451","529516"
J48,"158305","539480"
J49,"159159","549444"
D40,"160015","559408"
D45,"164306","609225"
D46,"165167","619188"
D47,"166029","629151"
D48,"166891","639114"
D49,"167755","649076"
J53,"164011","488809"
J54,"164861","498773"
J55,"165711","508736"
J56,"166563","518700"
J57,"167415","528663"
J58,"168268","538626"
D54,"173408","598402"
D55,"174268","608365"
D56,"175129","618327"
D57,"175991","628289"
D58,"176854","638251"
D59,"177717","648212"
J64,"174824","497923"
J65,"175674","507886"
J66,"176526","517848"
J67,"177378","527810"
J68,"178231","537772"
D67,"185952","627427"
D68,"186815","637388"
D69,"187678","647348"
D70,"189902","556841"
D71,"190758","566802"
D76,"195051","616604"
D77,"195913","626565"
D78,"196775","636525"
D79,"197639","646484"
Y85,"170513","207309"
Y86,"171335","217273"
Y87,"172158","227237"
J89,"199007","546025"
D80,"199862","555986"
D81,"200718","565946"
D82,"201575","575905"
D83,"202433","585865"
D84,"203291","595825"
D85,"204151","605784"
D86,"205011","615743"
D87,"205873","625703"
D88,"206735","635662"
D89,"207598","645621"
Y95,"180477","206487"
Y96,"181299","216451"
Y97,"182121","226414"
Y98,"182945","236377"
Y99,"183770","246340"
J98,"208113","535212"
J99,"208967","545171"
D90,"209822","555130"
D91,"210678","565089"
D92,"211534","575048"
D93,"212392","585007"
D94,"213250","594966"
D95,"214110","604924"
D99,"217557","644757"
Z04,"189619","195704"
Z05,"190440","205666"
Z06,"191262","215629"
Z07,"192084","225591"
Z08,"192908","235553"
Z09,"193732","245515"
K01,"212123","464647"
K02,"212970","474606"
K08,"218072","534359"
K09,"218926","544317"
E00,"219780","554275"
E01,"220636","564233"
E02,"221493","574191"
E03,"222350","584149"
E04,"223208","594107"
E05,"224068","604064"
E06,"224928","614022"
E07,"225789","623979"
E08,"226651","633936"
E09,"227514","643894"
Z14,"199581","194884"
Z15,"200402","204845"
Z16,"201223","214807"
Z17,"202046","224768"
Z18,"202869","234729"
Z19,"203694","244690"
U17,"210325","324373"
U18,"211159","334333"
P13,"215340","384131"
K11,"222081","463801"
K12,"222928","473759"
K13,"223776","483717"
K14,"224625","493675"
K19,"228884","543463"
E10,"229738","553420"
E11,"230594","563377"
E12,"231450","573334"
E13,"232307","583291"
E14,"233166","593248"
E15,"234025","603205"
E16,"234885","613161"
E17,"235746","623118"
E18,"236608","633074"
E19,"237471","643030"
Z24,"209542","194064"
Z25,"210363","204024"
Z26,"211184","213985"
Z27,"212006","223945"
Z28,"212830","233905"
Z29,"213654","243865"
U20,"214479","253825"
U27,"220285","323540"
U28,"221118","333499"
U29,"221952","343458"
P22,"224461","373334"
P23,"225299","383292"
P24,"226138","393250"
K21,"232039","462954"
K22,"232886","472911"
K23,"233734","482868"
K24,"234583","492825"
K25,"235432","502782"
K28,"237987","532652"
K29,"238840","542609"
E20,"239695","552565"
E21,"240550","562521"
E22,"241406","572477"
E23,"242264","582433"
E24,"243122","592389"
E25,"243981","602345"
E26,"244841","612301"
E27,"245702","622256"
E28,"246564","632212"
E29,"247426","642167"
Z30,"216232","153405"
Z34,"219502","193244"
Z35,"220323","203204"
Z36,"221144","213163"
Z37,"221966","223122"
Z38,"222789","233081"
Z39,"223613","243040"
U30,"224439","252999"
U37,"230243","322708"
U38,"231076","332666"
U39,"231910","342623"
P30,"232746","352581"
P31,"233582","362539"
P32,"234419","372496"
P33,"235257","382453"
P34,"236096","392411"
K32,"242843","472064"
K33,"243690","482020"
K34,"244539","491976"
K35,"245389","501932"
K38,"247943","531799"
K39,"248796","541755"
E30,"249651","551710"
E31,"250506","561666"
E32,"251362","571621"
E33,"252219","581576"
E34,"253077","591531"
E35,"253936","601486"
E36,"254796","611440"
E37,"255657","621395"
E38,"256519","631349"
E39,"257381","641304"
Z45,"230281","202383"
Z46,"231103","212341"
Z47,"231925","222300"
Z48,"232748","232258"
Z49,"233572","242216"
U40,"234397","252173"
U41,"235223","262131"
U48,"241034","331832"
U49,"241868","341789"
P40,"242703","351746"
P41,"243539","361702"
P42,"244376","371659"
P43,"245214","381615"
P44,"246052","391571"
K44,"254495","491127"
K49,"258751","540901"
E40,"259606","550856"
E41,"260461","560810"
E42,"261317","570764"
E43,"262174","580718"
E44,"263032","590672"
E45,"263890","600626"
E46,"264750","610580"
E47,"265611","620534"
E48,"266473","630487"
E49,"267335","640441"
Z53,"238600","181648"
Z54,"239419","191605"
Z55,"240239","201562"
Z56,"241060","211520"
Z57,"241882","221477"
Z58,"242705","231434"
Z59,"243529","241391"
U50,"244354","251348"
U51,"245180","261305"
U52,"246007","271261"
U57,"250157","321043"
U58,"250990","330999"
U59,"251824","340954"
P50,"252659","350910"
P51,"253495","360866"
P52,"254332","370821"
P53,"255169","380777"
P54,"256008","390732"
K59,"268705","540048"
E50,"269559","550001"
E51,"270414","559954"
E52,"271270","569908"
E53,"272127","579861"
E54,"272985","589814"
E55,"273844","599767"
E56,"274703","609720"
E57,"275564","619673"
E58,"276426","629625"
E59,"277288","639578"
Z60,"246107","150959"
Z63,"248558","180829"
Z64,"249376","190786"
Z65,"250196","200742"
Z66,"251017","210698"
Z67,"251839","220655"
Z68,"252662","230611"
Z69,"253486","240567"
U60,"254311","250522"
U61,"255136","260478"
U62,"255963","270434"
U63,"256791","280389"
U64,"257620","290345"
U65,"258450","300300"
U66,"259281","310255"
U67,"260113","320210"
U68,"260945","330165"
U69,"261779","340120"
P60,"262614","350075"
P61,"263450","360029"
P62,"264286","369984"
P63,"265124","379938"
K69,"278658","539194"
E60,"279512","549147"
E61,"280367","559099"
E62,"281223","569051"
E63,"282080","579004"
E64,"282938","588956"
E65,"283796","598908"
E66,"284656","608860"
E67,"285516","618812"
E68,"286378","628763"
E69,"287240","638715"
Z70,"256064","150144"
Z74,"259332","189966"
Z75,"260152","199922"
Z76,"260973","209877"
Z77,"261795","219832"
Z78,"262617","229787"
Z79,"263441","239742"
U70,"264266","249697"
U71,"265092","259652"
U72,"265918","269606"
U73,"266746","279561"
U74,"267575","289515"
U75,"268405","299470"
U76,"269235","309424"
U77,"270067","319378"
U78,"270900","329332"
U79,"271733","339286"
P70,"272568","349240"
P71,"273404","359193"
P72,"274240","369147"
P73,"275078","379100"
P74,"275917","389053"
E70,"289464","548292"
E71,"290319","558244"
E72,"291175","568195"
E73,"292032","578146"
E74,"292889","588098"
E75,"293748","598049"
E76,"294607","608000"
E77,"295468","617951"
E78,"296329","627901"
E79,"297191","637852"
Z80,"266019","149329"
Z84,"269287","189147"
Z85,"270107","199102"
Z86,"270928","209056"
Z87,"271749","219010"
Z88,"272572","228964"
Z89,"273395","238918"
U80,"274220","248872"
U81,"275046","258826"
U82,"275872","268779"
U83,"276700","278733"
U84,"277529","288686"
U85,"278358","298639"
U86,"279189","308593"
U87,"280021","318546"
U88,"280853","328499"
U89,"281687","338452"
P80,"282521","348404"
P81,"283357","358357"
P82,"284193","368310"
P83,"285031","378262"
P84,"285869","388214"
K86,"296006","507634"
K87,"296857","517585"
K88,"297709","527536"
K89,"298562","537487"
E81,"300270","557388"
E82,"301126","567339"
E83,"301982","577289"
E84,"302840","587240"
E85,"303698","597190"
E86,"304558","607140"
E87,"305418","617090"
E88,"306279","627040"
E89,"307141","636990"
Z90,"275973","148514"
Z93,"278423","178375"
Z94,"279241","188328"
Z95,"280061","198282"
Z96,"280881","208235"
Z97,"281703","218188"
Z98,"282525","228141"
Z99,"283349","238094"
U90,"284173","248047"
U91,"284999","258000"
U92,"285826","267952"
U93,"286653","277905"
U94,"287482","287857"
U95,"288311","297809"
U96,"289142","307762"
U97,"289973","317714"
U98,"290806","327666"
U99,"291639","337618"
P90,"292474","347569"
P91,"293309","357521"
P92,"294145","367473"
P93,"294983","377424"
P94,"295821","387376"
K94,"304258","486884"
K95,"305107","496834"
K96,"305957","506784"
K97,"306808","516734"
K98,"307659","526684"
K99,"308512","536634"
E90,"309366","546584"
E91,"310220","556533"
E92,"311076","566483"
E93,"311932","576432"
E94,"312790","586382"
E95,"313648","596331"
E96,"314507","606280"
E97,"315368","616229"
E98,"316229","626178"
E99,"317091","636127"
